timestamp_s,source,amplitude,phase_std,amplitude_MA,phase_MA,SNR_dB,backlog
1762850080.903430,CSI,1440.0421568467425,1.4170111598678363,1440.0421568467425,1.4170111598678363,,
1762850085.409377,CSI,nan,0.0,nan,0.7085055799339182,,
1762850085.418895,CSI,1299.218410474037,0.7375622301821885,nan,0.7181911300166749,,
1762850085.423525,CSI,1364.8954338303336,1.538576525602664,nan,0.9232874789131722,,
1762850085.698185,CSI,nan,0.0,nan,0.7386299831305377,,
1762850085.724996,CSI,1446.6763698502598,1.9010173867477556,nan,0.9323612170667408,,
1762850085.894680,CSI,nan,0.0,nan,0.7991667574857778,,
1762850085.896699,CSI,nan,0.0,nan,0.6992709128000556,,
1762850085.898715,CSI,nan,0.0,nan,0.6215741447111606,,
1762850085.900730,CSI,nan,0.0,nan,0.5594167302400445,,
1762850085.908539,CSI,1448.6616217794124,1.0995591612688038,nan,0.6085205876062953,,
1762850085.910555,CSI,nan,0.0,nan,0.557810538639104,,
1762850085.912569,CSI,nan,0.0,nan,0.5149020356668653,,
1762850085.914581,CSI,1490.0640476688322,1.3157689601463958,nan,0.5721068159868318,,
1762850085.916593,CSI,1452.3977162545648,1.0686388319256546,nan,0.6052089503827534,,
1762850085.918609,CSI,nan,0.0,nan,0.5673833909838312,,
1762850085.922381,CSI,nan,0.0,nan,0.534007897396547,,
1762850085.988862,CSI,1094.5688648961288,0.2391516192992916,nan,0.5176269930578106,,
1762850085.990877,CSI,nan,0.0,nan,0.49038346710739955,,
1762850085.994405,CSI,1473.8174143489578,1.3941026057691808,nan,0.5355694240404886,,
1762850085.996417,CSI,1467.0908347120605,1.3446481441479838,nan,0.5740969821408455,,
1762850085.998428,CSI,1060.9448619037655,0.1768966947566011,nan,0.5560424236233799,,
1762850086.000441,CSI,1079.8189663087048,0.2262828456858027,nan,0.5417050506695722,,
1762850086.006479,CSI,1471.372310728284,1.5010894143891396,nan,0.5816793991578875,,
1762850086.010258,CSI,nan,0.0,nan,0.558412223191572,,
1762850086.012269,CSI,nan,0.0,nan,0.5369348299918961,,
1762850086.014282,CSI,nan,0.0,nan,0.5170483548070111,,
1762850086.016292,CSI,nan,0.0,nan,0.4985823421353321,,
1762850086.018301,CSI,nan,0.0,nan,0.4813898475789414,,
1762850086.022328,CSI,1561.0169387628046,1.1298309977017034,nan,0.5030045525830334,,
1762850086.032128,CSI,nan,0.0,nan,0.48677859927390327,,
1762850086.063596,CSI,1134.4514092723407,0.036359580734974466,nan,0.47270300494456174,,
1762850086.158454,CSI,nan,0.0,nan,0.4583786714613932,,
1762850086.177834,CSI,1551.2153071598996,1.7013630642256101,nan,0.4949370359544584,,
1762850086.184688,CSI,1562.9404524186018,1.2793107644757171,nan,0.5173477139122087,,
1762850086.190557,CSI,1146.7698112524588,0.14590370865947402,nan,0.5070298248774106,,
1762850086.193227,CSI,nan,0.0,nan,0.49332631609693994,,
1762850086.195900,CSI,1055.1227416751096,0.2157305811352641,nan,0.48602116517689586,,
1762850086.198553,CSI,nan,0.0,nan,0.47355908401851393,,
1762850086.201142,CSI,1493.6701194314203,1.7288986511749107,nan,0.5049425731974237,,
1762850086.208292,CSI,nan,0.0,nan,0.4926269006804135,,
1762850086.211860,CSI,1077.050138108714,0.37629025378741354,nan,0.4898569805162944,,
1762850086.230484,CSI,1081.6048261726646,0.023637744759795826,nan,0.47901467270800374,,
1762850086.274629,CSI,1487.0456321507534,1.1764795052981798,nan,0.49486614617596225,,
1762850086.284699,CSI,nan,0.0,nan,0.48386912070538535,,
1762850086.362595,CSI,nan,0.0,nan,0.4733502267770074,,
1762850086.366619,CSI,1042.0158348125042,0.3839614341133688,nan,0.4714483375713981,,
1762850086.370061,CSI,nan,0.0,nan,0.4616264972053273,,
1762850086.374105,CSI,nan,0.0,nan,0.4522055482827696,,
1762850086.376118,CSI,1477.5011376991126,1.1641524400104974,nan,0.46644448611732414,,
1762850086.380141,CSI,nan,0.0,nan,0.45729851580129816,,
1762850086.382151,CSI,1049.796972383529,0.40855629737501004,nan,0.4563611654469465,,
1762850086.384161,CSI,1040.0139422142379,0.2068948943789283,nan,0.4516542546720782,,
1762850086.389689,CSI,nan,0.0,nan,0.44329028699296563,,
1762850086.505200,CSI,nan,0.0,nan,0.43523046359309353,,
1762850086.533971,CSI,nan,0.0,nan,0.42745849102893124,,
1762850086.583446,CSI,1484.6330661414263,1.274670153797288,nan,0.44232185353363923,,
1762850086.590771,CSI,nan,0.0,nan,0.434695614679611,,
1762850086.592768,CSI,nan,0.0,nan,0.4273278923969057,,
1762850086.596298,CSI,1486.4487485874683,1.3216777368905752,nan,0.44223372313846687,,
1762850086.600296,CSI,nan,0.0,nan,0.43498398997226245,,
1762850086.605174,CSI,1095.1132361541431,0.37410360833206957,nan,0.43400204833290457,,
1762850086.607171,CSI,nan,0.0,nan,0.42711312693079495,,
1762850086.609172,CSI,nan,0.0,nan,0.4204394843225012,,
1762850086.613170,CSI,1065.2445728563935,0.36186203176924253,nan,0.4195382927447588,,
1762850086.615168,CSI,1046.3058826175068,0.01902624874520338,nan,0.4134699284417352,,
1762850086.617174,CSI,1485.5120442659413,1.2186678530750688,nan,0.42548780791387447,,
1762850086.620575,CSI,1098.3282751527431,0.1968011591057333,nan,0.4221247689608136,,
1762850086.623574,CSI,1086.5652304394798,0.16833667763336513,nan,0.4184466806807056,,
1762850086.649662,CSI,1087.6014895171852,0.1842324804920457,nan,0.41510076353515335,,
1762850086.657451,CSI,1117.8953439387785,0.15476296330786896,nan,0.4114340339544874,,
1762850086.673544,CSI,1091.6189811468103,0.22977256933607837,nan,0.40891095805700955,,
1762850086.709213,CSI,1101.585221396874,0.3494033438814765,nan,0.40809578526008444,,
1762850086.740861,CSI,1119.6794184051075,0.3774195704189814,nan,0.40768124181628573,,
1762850086.744888,CSI,nan,0.0,nan,0.40224549192540193,,
1762850086.746898,CSI,1095.9292860399341,0.3744423996211552,nan,0.401879661763504,,
1762850086.748654,CSI,1078.0547295940034,0.3600142861128092,nan,0.4013359555862222,,
1762850086.750666,CSI,nan,0.0,nan,0.3961906228222963,,
1762850086.754694,CSI,1493.4889711062233,1.4451291624307048,nan,0.4094683258553141,,
1762850086.758719,CSI,1091.4439976471538,0.19895729569511078,nan,0.4068369379783115,,
1762850086.760731,CSI,nan,0.0,nan,0.4018142597316657,,
1762850086.762743,CSI,nan,0.0,nan,0.396914085832499,,
1762850086.804213,CSI,1078.1284710089053,0.17500605434542396,nan,0.3942404950916909,,
1762850086.806224,CSI,1080.770558444298,0.03663460104198725,nan,0.38998328206728966,,
1762850086.810246,CSI,1488.1843852054603,1.3129354279751617,nan,0.4008415426073823,,
1762850086.812001,CSI,nan,0.0,nan,0.396180594437529,,
1762850086.814013,CSI,nan,0.0,nan,0.3916267945014654,,
1762850086.816023,CSI,1088.2761598050377,0.2090902467512516,nan,0.3895525155497585,,
1762850086.818033,CSI,nan,0.0,nan,0.3851755209930196,,
1762850086.822057,CSI,1089.1033008856414,0.1891527129458213,nan,0.38299748979249515,,
1762850086.824067,CSI,1482.0771096036879,1.3456540964044625,nan,0.3935761338211981,,
1762850086.826081,CSI,1082.61950841466,0.1539032146286314,nan,0.390970993395192,,
1762850086.827834,CSI,nan,0.0,nan,0.3867670042188996,,
1762850086.829844,CSI,1103.8319618492662,0.03355183843801467,nan,0.3830093960722944,,
1762850086.831856,CSI,nan,0.0,nan,0.37897771821890186,,
1762850086.835880,CSI,1481.861217284288,1.5076244500576519,nan,0.39073445500888876,,
1762850086.847680,CSI,nan,0.0,nan,0.3867062647510652,,
1762850086.849691,CSI,1099.1960698619696,0.02606120125871095,nan,0.3830262130827759,,
1762850086.851699,CSI,1101.0222522728593,0.04292612327456645,nan,0.37959085864026876,,
1762850086.853708,CSI,1123.5488418399975,0.20176130723493832,nan,0.3778125631262154,,
1762850086.857732,CSI,1480.0020824603355,1.250097677632765,nan,0.37614342830386477,,
1762850086.859487,CSI,nan,0.0,nan,0.37614342830386477,,
1762850086.861502,CSI,nan,0.0,nan,0.3687678060020429,,
1762850086.865529,CSI,1119.1334022319322,0.35257101105645844,nan,0.35690775085658083,,
1762850086.891181,CSI,nan,0.0,nan,0.35690775085658083,,
1762850086.897218,CSI,1472.3693007971237,0.927873422034011,nan,0.3471763112094434,,
1762850086.944715,CSI,nan,0.0,nan,0.3471763112094434,,
1762850086.950748,CSI,nan,0.0,nan,0.3471763112094433,,
1762850086.954515,CSI,nan,0.0,nan,0.3471763112094433,,
1762850086.966202,CSI,1098.8766991796667,0.2071260158461915,nan,0.34924757136790524,,
1762850087.013807,CSI,1099.4657793674162,0.194362218290638,nan,0.3401956019381236,,
1762850087.022559,CSI,1389.6067763793417,1.7169455244807912,nan,0.35736505718293154,,
1762850087.044523,CSI,nan,0.0,nan,0.35736505718293154,,
1762850087.060524,CSI,1114.3504834655926,0.33984076566316807,nan,0.3476057752380992,,
1762850087.091877,CSI,1108.4065138747605,0.1559331265268465,nan,0.3384787181841111,,
1762850087.093890,CSI,nan,0.0,nan,0.33847871818411124,,
1762850087.095904,CSI,1214.730422768772,0.15812983279331955,nan,0.34006001651204437,,
1762850087.097920,CSI,1496.4812121550415,0.9081577180744493,nan,0.346750077499796,,
1762850087.101944,CSI,1496.720975279057,1.7634973617097967,nan,0.36438505111689395,,
1762850087.103956,CSI,1517.678314840039,1.188441645237075,nan,0.3623284415115729,,
1762850087.105966,CSI,1050.2618721061904,0.37702173965564817,nan,0.35265217746664945,,
1762850087.107978,CSI,nan,0.0,nan,0.3508832105190835,,
1762850087.131291,CSI,nan,0.0,nan,0.3486203820622255,,
1762850087.145277,CSI,1407.6377867786036,1.7479887305715585,nan,0.3510893752240496,,
1762850087.291734,CSI,nan,0.0,nan,0.35108937522404965,,
1762850087.309924,CSI,nan,0.0,nan,0.35108937522404965,,
1762850087.311934,CSI,nan,0.0,nan,0.35108937522404965,,
1762850087.313945,CSI,nan,0.0,nan,0.3510893752240496,,
1762850087.315957,CSI,nan,0.0,nan,0.35108937522404965,,
1762850087.319026,CSI,nan,0.0,nan,0.33979106524703256,,
1762850087.321040,CSI,nan,0.0,nan,0.3397910652470326,,
1762850087.323055,CSI,1118.0541131805742,0.3804566309025075,nan,0.34323203574870786,,
1762850087.326078,CSI,1033.1045445645857,0.01105362973298455,nan,0.3433425720460378,,
1762850087.328127,CSI,1039.0269486399282,0.1774823454146657,nan,0.3281037648579283,,
1762850087.330139,CSI,nan,0.0,nan,0.3153106572131712,,
1762850087.332151,CSI,nan,0.0,nan,0.3138516201265764,,
1762850087.334164,CSI,nan,0.0,nan,0.31385162012657647,,
1762850087.336180,CSI,1124.3253137483655,0.3748745188890856,nan,0.3154430595041146,,
1762850087.338190,CSI,1094.8118559825703,0.16146874140519965,nan,0.3170577469181666,,
1762850087.356185,CSI,nan,0.0,nan,0.29976876040641753,,
1762850087.370555,CSI,nan,0.0,nan,0.29976876040641753,,
1762850087.390141,CSI,nan,0.0,nan,0.29600585786854344,,
1762850087.485086,CSI,nan,0.0,nan,0.2957694804209454,,
1762850087.611117,CSI,1075.0911589256048,0.0015820220818040787,nan,0.28402050558878167,,
1762850087.615138,CSI,1102.5810627795129,0.1649770730005291,nan,0.285670276318787,,
1762850087.616894,CSI,1080.4503690591253,0.3495728808335044,nan,0.28916600512712204,,
1762850087.620922,CSI,1071.1213750084535,0.005559381895613829,nan,0.2853819846049445,,
1762850087.622935,CSI,1103.2397744824104,0.23625373122239077,nan,0.28774452191716837,,
1762850087.622935,CSI,nan,0.0,nan,0.28774452191716837,,
1762850087.625446,CSI,1079.0829439853082,0.02517259177945461,nan,0.276354723434858,,
1762850087.627500,CSI,nan,0.0,nan,0.27635472343485795,,
1762850087.631517,CSI,1098.6427990934997,0.15607538612007768,nan,0.27382991432230863,,
1762850087.653141,CSI,nan,0.0,nan,0.27176096537851935,,
1762850087.655154,CSI,nan,0.0,nan,0.27176096537851935,,
1762850087.657166,CSI,nan,0.0,nan,0.27176096537851935,,
1762850087.659181,CSI,nan,0.0,nan,0.27176096537851935,,
1762850087.663207,CSI,1052.3592542473316,0.3650123217663552,nan,0.26266438705821,,
1762850087.666977,CSI,1094.3966374217348,0.010893086984299217,nan,0.262773317928053,,
1762850087.668989,CSI,1126.8739947305555,0.3405529930335306,nan,0.2661788478583883,,
1762850087.670999,CSI,1055.31274985191,0.2240029911875641,nan,0.2552021004013582,,
1762850087.673015,CSI,1063.7692418941244,0.22556606122561076,nan,0.2574577610136143,,
1762850087.675029,CSI,1065.7930846505233,0.2303251432797822,nan,0.2560199763630914,,
1762850087.677043,CSI,1055.113737944872,0.020298192055530948,nan,0.2562229582836467,,
1762850087.679054,CSI,1100.8832817333544,0.03238396126327712,nan,0.2565467978962795,,
1762850087.682825,CSI,nan,0.0,nan,0.25292817757858704,,
1762850087.684837,CSI,1081.237254260137,0.03240437324829724,nan,0.25306195882361804,,
1762850087.688229,CSI,1106.4108640102916,0.015856136158891195,nan,0.2410338416544563,,
1762850087.703434,CSI,nan,0.0,nan,0.2390658300633989,,
1762850087.705446,CSI,1105.8141796884322,0.22591746661688575,nan,0.23964163795323412,,
1762850087.709471,CSI,nan,0.0,nan,0.23779931314831362,,
1762850087.716512,CSI,1487.3318378069403,1.1531489214124617,nan,0.24778317272935962,,
1762850087.718523,CSI,1481.5877399376711,1.610307827672702,nan,0.2615885253127258,,
1762850087.720534,CSI,1072.0391783885511,0.21965234477519122,nan,0.260291015321663,,
1762850087.724556,CSI,nan,0.0,nan,0.25651681961747314,,
1762850087.726568,CSI,nan,0.0,nan,0.2565168196174732,,
1762850087.730336,CSI,nan,0.0,nan,0.25277239562126164,,
1762850087.732346,CSI,nan,0.0,nan,0.24917225276013347,,
1762850087.734355,CSI,nan,0.0,nan,0.24917225276013347,,
1762850087.738378,CSI,1068.6299640193513,0.006710626552644233,nan,0.23478806740135286,,
1762850087.740386,CSI,1089.5695489259697,0.22661746032737307,nan,0.2350646690476755,,
1762850087.748166,CSI,nan,0.0,nan,0.2350646690476755,,
1762850087.752188,CSI,nan,0.0,nan,0.2350646690476755,,
1762850087.754199,CSI,1072.395915695318,0.22385673668294037,nan,0.23555317587105068,,
1762850087.759973,CSI,1079.17140237148,0.35908064273735485,nan,0.23877763628800439,,
1762850087.763988,CSI,nan,0.0,nan,0.22564828200825274,,
1762850087.765996,CSI,nan,0.0,nan,0.22564828200825274,,
1762850087.768006,CSI,1440.5065894322702,1.102149050824274,nan,0.23666977251649549,,
1762850087.774039,CSI,1448.5656451165507,1.1867619093541417,nan,0.2464464891425244,,
1762850087.779815,CSI,nan,0.0,nan,0.2464464891425244,,
1762850087.813506,CSI,1332.1691294239745,1.4790919103927866,nan,0.259345881116994,,
1762850087.825329,CSI,1289.7798912944695,1.3510127101930685,nan,0.2593994672548801,,
1762850087.827340,CSI,nan,0.0,nan,0.25786043510859374,,
1762850087.829351,CSI,1481.6960159043488,1.1396578634166648,nan,0.26925701374276045,,
1762850087.831361,CSI,1457.5752000310158,1.2326810027136235,nan,0.28124830538551654,,
1762850087.835394,CSI,nan,0.0,nan,0.28124830538551654,,
1762850087.853233,CSI,nan,0.0,nan,0.26617206088494,,
1762850087.857002,CSI,nan,0.0,nan,0.26617206088494,,
1762850087.859013,CSI,1381.9557690035433,0.5945371518462972,nan,0.2718568203908158,,
1762850087.869075,CSI,nan,0.0,nan,0.2714275591580702,,
1762850087.872842,CSI,1127.3020890604257,0.01937190503997173,nan,0.26960366513612055,,
1762850087.874852,CSI,nan,0.0,nan,0.2571026883597929,,
1762850087.876865,CSI,1529.9780918440763,1.2459034312767265,nan,0.2695617226725602,,
1762850087.878879,CSI,1520.669108750242,1.3402591216517212,nan,0.28296431388907733,,
1762850087.880890,CSI,1119.160399585332,0.222219135970454,nan,0.28166079513821735,,
1762850087.882900,CSI,nan,0.0,nan,0.28166079513821735,,
1762850087.886662,CSI,1055.8939340672434,0.2144452304409241,nan,0.2745265132222864,,
1762850087.888670,CSI,1339.7685647785688,1.6545190193268935,nan,0.29107170341555544,,
1762850087.892690,CSI,nan,0.0,nan,0.2910717034155554,,
1762850087.962013,CSI,1069.9107439408206,0.17052041656371852,nan,0.29277690758119257,,
1762850087.964023,CSI,1476.4727583091596,1.3395508194507237,nan,0.30410115561723794,,
1762850087.969800,CSI,nan,0.0,nan,0.30215753343433155,,
1762850087.971813,CSI,nan,0.0,nan,0.2849880781895236,,
1762850087.973827,CSI,nan,0.0,nan,0.2849880781895236,,
1762850087.975837,CSI,nan,0.0,nan,0.28158967053289197,,
1762850087.975837,CSI,nan,0.0,nan,0.28003033926762344,,
1762850087.977845,CSI,nan,0.0,nan,0.28003033926762344,,
1762850087.979855,CSI,1084.8801777154931,0.029054746914168057,nan,0.27873958840883195,,
1762850087.981605,CSI,1489.0707388263215,1.225903457232445,nan,0.2819170458004119,,
1762850087.985628,CSI,nan,0.0,nan,0.2642820721833139,,
1762850087.987636,CSI,1077.6534693490296,0.17146732934785275,nan,0.2541123290244217,,
1762850087.989646,CSI,1096.4834700076422,0.23334733069586572,nan,0.2526755849348239,,
1762850087.991655,CSI,1482.3384200449234,1.457814789076545,nan,0.26725373282558934,,
1762850087.997425,CSI,nan,0.0,nan,0.26725373282558934,,
1762850088.048888,CSI,nan,0.0,nan,0.24977384551987375,,
1762850088.094327,CSI,nan,0.0,nan,0.24977384551987375,,
1762850088.196026,CSI,1514.0472678725114,1.178810192563619,nan,0.2615619474455099,,
1762850088.227458,CSI,nan,0.0,nan,0.26156194744551,,
1762850088.229470,CSI,1076.007434918551,0.38120025921551864,nan,0.2653739500376651,,
1762850088.231481,CSI,1085.3907130614302,0.3735872668217413,nan,0.2691098227058826,,
1762850088.233494,CSI,1511.1070575004462,1.4266645917158494,nan,0.283376468623041,,
1762850088.237259,CSI,nan,0.0,nan,0.283376468623041,,
1762850088.239269,CSI,nan,0.0,nan,0.27957190231401596,,
1762850088.241280,CSI,1083.7937995762848,0.15908038236132882,nan,0.2810521698402994,,
1762850088.243292,CSI,1097.9854279543058,0.37434507662015176,nan,0.28302079715235423,,
1762850088.245305,CSI,1521.335757532357,1.6263880311711305,nan,0.29928467746406556,,
1762850088.247317,CSI,nan,0.0,nan,0.29928467746406556,,
1762850088.323050,CSI,1095.782825198497,0.22015659641393528,nan,0.30148624342820496,,
1762850088.327071,CSI,1091.1008202728106,0.19628344780295512,nan,0.29970033271734364,,
1762850088.342654,CSI,1516.5476276184409,1.219068334197096,nan,0.3102763286452626,,
1762850088.356603,CSI,1498.3663962059545,1.6077237808571059,nan,0.3263535664538337,,
1762850088.384540,CSI,1083.573716920081,0.34476270183338203,nan,0.3298011934721674,,
1762850088.386551,CSI,nan,0.0,nan,0.3298011934721675,,
1762850088.388562,CSI,nan,0.0,nan,0.3298011934721674,,
1762850088.390575,CSI,nan,0.0,nan,0.32978537325134943,,
1762850088.394342,CSI,1105.7612762255694,0.15653418682016743,nan,0.3297009443895458,,
1762850088.396357,CSI,1071.6491963324565,0.345289141260081,nan,0.3296581069938116,,
1762850088.445354,CSI,nan,0.0,nan,0.32960251317485545,,
1762850088.445864,CSI,1099.0441301421886,0.1982364182040329,nan,0.3292223400446719,,
1762850088.449888,CSI,1501.983496210072,1.2850801174734612,nan,0.34207314121940646,,
1762850088.451903,CSI,1066.2349647240048,0.014160224860567856,nan,0.34196301755021763,,
1762850088.453916,CSI,nan,0.0,nan,0.3419630175502176,,
1762850088.455930,CSI,1054.0537722916997,0.2516852584714018,nan,0.3429191162737309,,
1762850088.459954,CSI,1479.0114814841445,1.436606832973471,nan,0.35728518460346564,,
1762850088.461888,CSI,nan,0.0,nan,0.35728518460346564,,
1762850088.500603,CSI,nan,0.0,nan,0.3572851846034655,,
1762850088.522535,CSI,nan,0.0,nan,0.3572851846034655,,
1762850088.524547,CSI,1497.8484832543804,1.5935886435280564,nan,0.3695709478210826,,
1762850088.526560,CSI,1484.5824158476635,1.3826171967555736,nan,0.3832881889187953,,
1762850088.530582,CSI,1064.9178372062324,0.207418769270246,nan,0.3819568466811625,,
1762850088.532594,CSI,1080.683117292021,0.17730841686428128,nan,0.38148990093792967,,
1762850088.534605,CSI,nan,0.0,nan,0.37923424032567354,,
1762850088.538373,CSI,1488.405215032098,1.3337042263880527,nan,0.3902680311567562,,
1762850088.548499,CSI,1086.6646216749673,0.19507500695741745,nan,0.392015799305775,,
1762850088.604944,CSI,nan,0.0,nan,0.3916919596931423,,
1762850088.648475,CSI,1076.3085059591417,0.3568746605639345,nan,0.3952607062987816,,
1762850088.669747,CSI,nan,0.0,nan,0.3949366625662987,,
1762850088.744983,CSI,1482.795994314534,1.2734892584639064,nan,0.4075129937893488,,
1762850088.754779,CSI,1493.3140781359027,1.3735530884608957,nan,0.42124852467395774,,
1762850088.758799,CSI,1497.1255954004423,1.3252656273169992,nan,0.43224200628095893,,
1762850088.762821,CSI,nan,0.0,nan,0.43224200628095893,,
1762850088.764831,CSI,1289.0906256731441,1.3474521258931345,nan,0.4341850383257656,,
1762850088.766842,CSI,1074.9706972750466,0.03565617339914971,nan,0.41843852178303015,,
1762850088.770607,CSI,1085.8696975236026,0.21026343905408745,nan,0.41834463272581907,,
1762850088.772619,CSI,1054.6146215561398,0.21918987177099095,nan,0.420536531443529,,
1762850088.776640,CSI,nan,0.0,nan,0.420536531443529,,
1762850088.778653,CSI,nan,0.0,nan,0.4205365314435291,,
1762850088.782680,CSI,1061.452778035839,0.19437439755307187,nan,0.42248027541905975,,
1762850088.784692,CSI,1094.0370194833445,0.3402116519198021,nan,0.4258823919382578,,
1762850088.788465,CSI,1492.6250521376871,1.5730112154804907,nan,0.4415453978275362,,
1762850088.798524,CSI,1044.0234671692012,0.19554889685336027,nan,0.4412347121927961,,
1762850088.806325,CSI,nan,0.0,nan,0.44123471219279614,,
1762850088.810344,CSI,nan,0.0,nan,0.44123471219279614,,
1762850088.812356,CSI,1512.5605145271306,1.3820510930295653,nan,0.45281665575626234,,
1762850088.816382,CSI,nan,0.0,nan,0.4492258493288888,,
1762850088.824168,CSI,nan,0.0,nan,0.44922584932888887,,
1762850088.832211,CSI,1078.3399278520665,0.1988304393076971,nan,0.4512141537219658,,
1762850088.835977,CSI,nan,0.0,nan,0.4401926632137231,,
1762850088.842009,CSI,nan,0.0,nan,0.4283250441201817,,
1762850088.853802,CSI,1493.0007372226123,0.9369347748774884,nan,0.43769439186895653,,
1762850088.887438,CSI,1065.1107923591799,0.35800708028060124,nan,0.4264835435678346,,
1762850088.905259,CSI,nan,0.0,nan,0.4129734164659039,,
1762850088.925112,CSI,nan,0.0,nan,0.41297341646590396,,
1762850088.928874,CSI,1043.7336825071807,0.21448667765843493,nan,0.4037217046083216,,
1762850088.930884,CSI,nan,0.0,nan,0.39139489458118537,,
1762850088.932898,CSI,1036.0909581872256,0.27166589128900487,nan,0.39411155349407545,,
1762850088.968585,CSI,nan,0.0,nan,0.39411155349407545,,
1762850088.970595,CSI,nan,0.0,nan,0.39411155349407545,,
1762850088.974622,CSI,1479.9345190358024,1.1369789298400097,nan,0.3995359712740126,,
1762850088.976376,CSI,nan,0.0,nan,0.3995359712740127,,
1762850088.978386,CSI,nan,0.0,nan,0.39934225222361286,,
1762850089.016065,CSI,nan,0.0,nan,0.3993422522236129,,
1762850089.023852,CSI,1475.9202359459941,1.8855546436496684,nan,0.4057387643473423,,
1762850089.031894,CSI,nan,0.0,nan,0.39233617313082514,,
1762850089.043699,CSI,nan,0.0,nan,0.39011398177112055,,
1762850089.053754,CSI,nan,0.0,nan,0.39011398177112055,,
1762850089.073343,CSI,1429.5639321946446,1.2671828118472526,nan,0.40064135758518377,,
1762850089.101419,CSI,nan,0.0,nan,0.38409616739191493,,
1762850089.105186,CSI,nan,0.0,nan,0.38409616739191493,,
1762850089.109222,CSI,1445.6267349596912,1.3909102513191427,nan,0.39630006573946913,,
1762850089.111234,CSI,nan,0.0,nan,0.3829045575449619,,
1762850089.125271,CSI,1025.6675874765665,0.3772685117987902,nan,0.3866772426629497,,
1762850089.127282,CSI,1052.0304178111962,0.3807280573248475,nan,0.39048452323619826,,
1762850089.129291,CSI,nan,0.0,nan,0.39048452323619826,,
